date,value
1.73E+12,92003.83
1.73E+12,94456.5
1.73E+12,92600.336
1.73E+12,93712.58
1.73E+12,91187.06
1.73E+12,94353.38
1.73E+12,90990.8
1.73E+12,92862.33
1.73E+12,91711.01
1.73E+12,94434.56
1.73E+12,92810.39
1.73E+12,96178.88
1.73E+12,90951.87
1.73E+12,91601.94
1.73E+12,90777.68
1.73E+12,92168.03
1.73E+12,89454.164
1.73E+12,91469.28
1.73E+12,89052.32
1.73E+12,91015.41
1.73E+12,88081.81
1.73E+12,90646.32
1.73E+12,89253.234
1.73E+12,91906.06
1.73E+12,91059.96
1.73E+12,90215.43
1.73E+12,93864.52
1.73E+12,93221.625
1.73E+12,95297.05
1.73E+12,91888.68
1.73E+12,94337.5
1.73E+12,92813.13
1.73E+12,94569.51
1.73E+12,93400.26
1.73E+12,96719.77
1.73E+12,95202.2
1.73E+12,97442.82
1.73E+12,94154.52
1.73E+12,95585.97
1.73E+12,92687.74
1.73E+12,94751.78
1.73E+12,92219.59
1.73E+12,94902.06
1.73E+12,91062.516
1.73E+12,90226.33
1.73E+12,91239.01
1.73E+12,89875.305
1.73E+12,92463.24
1.73E+12,93674.54
1.73E+12,91626.51
1.73E+12,95822.766
1.73E+12,94416.09
1.73E+12,92174.164
1.73E+12,97832.875
1.73E+12,94068.82
1.73E+12,95488.414
1.73E+12,91901.3
1.73E+12,93535.16
1.73E+12,91614.99
1.73E+12,94357.016
1.73E+12,92153.76
1.73E+12,94004.54
1.73E+12,95387.63
1.73E+12,94546.32
1.73E+12,92770.64
1.73E+12,95284.805
1.73E+12,92766.75
1.73E+12,94299.79
1.73E+12,92373.31
1.73E+12,95861.65
1.73E+12,93151.52
1.73E+12,96022.516
1.73E+12,97325.52
1.73E+12,93534.79
1.73E+12,96260.586
1.73E+12,97831.49
1.73E+12,96249.53
1.73E+12,95407.75
1.73E+12,96438.94
1.73E+12,97714.69
1.73E+12,98957.26
1.73E+12,100786.125
1.73E+12,99655.914
1.73E+12,100074.52
1.73E+12,102766.19
1.73E+12,100084.484
1.73E+12,98596.195
1.73E+12,96947.52
1.73E+12,98890.15
1.73E+12,92797.78
1.73E+12,91163.05
1.73E+12,92555.125
1.73E+12,90850.266
1.73E+12,94054.08
1.73E+12,95912.21
1.73E+12,96929.086
1.73E+12,95502
1.73E+12,96413.1
1.73E+12,98522.516
1.73E+12,99192.53
1.73E+12,100557.97
1.73E+12,101905.37
1.73E+12,99314.42
1.73E+12,102110.86
1.73E+12,98723.32
1.73E+12,104638.51
1.73E+12,102458.95
1.73E+12,105462.164
1.73E+12,107328.766
1.73E+12,101199.766
1.73E+12,102592.7
1.73E+12,104219.84
1.73E+12,102266.95
1.73E+12,100392.28
1.73E+12,102714.11
1.73E+12,99873.64
1.73E+12,103206.62
1.73E+12,101646.61
1.73E+12,104148.29
1.73E+12,99388.67
1.73E+12,95474.76
1.73E+12,88787.95
1.73E+12,81577.23
1.73E+12,79488.4
1.73E+12,82600.26
1.73E+12,75428.12
1.73E+12,74369.3
1.73E+12,73822.414
1.73E+12,76576.695
1.73E+12,79180.73
1.73E+12,82294.87
1.73E+12,78711.68
1.73E+12,81664.58
1.73E+12,74744.38
1.73E+12,76508.3
1.73E+12,78073.18
1.73E+12,74801.055
1.73E+12,79572.03
1.73E+12,75309.55
1.73E+12,74916.34
1.73E+12,74294.03
1.73E+12,76349.484
1.73E+12,75378.484
1.73E+12,73583.055
1.73E+12,79845.53
1.73E+12,76492
1.73E+12,81664.75
1.73E+12,81295.72
1.73E+12,83116.4
1.73E+12,84150.98
1.73E+12,81639.055
1.73E+12,83008.35
1.73E+12,78809.14
1.73E+12,75219.12
1.73E+12,77211.07
1.73E+12,76099.33
1.73E+12,74479.6
1.73E+12,76888.42
1.73E+12,73515.484
1.73E+12,75542.33
1.73E+12,76667.93
1.73E+12,77087.65
1.73E+12,78476.836
1.73E+12,81228.01
1.73E+12,82984.055
1.73E+12,79255.68
1.73E+12,80964.4
1.73E+12,76791.16
1.73E+12,70629.01
1.73E+12,75578.44
1.73E+12,72358.625
1.73E+12,73993.945
1.73E+12,72887.914
1.73E+12,73843.37
1.73E+12,71985.46
1.73E+12,74387.83
1.73E+12,77254.375
1.73E+12,75995.77
1.73E+12,79436.03
1.73E+12,80855.96
1.73E+12,82360.87
1.73E+12,81297.81
1.73E+12,83866.15
1.73E+12,81650.08
1.73E+12,84861.71
1.73E+12,86341.35
1.73E+12,85378.64
1.73E+12,86563.65
1.73E+12,82656.164
1.73E+12,79845.93
1.73E+12,78781.516
1.73E+12,83758.69
1.73E+12,112832.086
1.73E+12,117711.25
1.73E+12,119087.45
1.73E+12,120658.016
1.73E+12,118681.58
1.73E+12,119575.234
1.73E+12,114200.34
1.73E+12,113622.02
1.73E+12,112577.35
1.73E+12,113589.23
1.73E+12,111195.33
1.73E+12,107371.42
1.73E+12,92625.41
1.73E+12,90925.51
1.73E+12,93107.3
1.73E+12,91692.04
1.73E+12,93502.84
1.73E+12,91059.586
1.73E+12,92544.414
1.73E+12,91290.03
1.73E+12,93892.67
1.73E+12,93167.43
1.73E+12,95485.69
1.73E+12,96415.555
1.73E+12,93327.55
1.73E+12,95522.23
1.73E+12,91367.34
1.73E+12,96603.67
1.73E+12,92080.16
1.73E+12,94459.63
1.73E+12,93186.664
1.73E+12,95113.664
1.73E+12,93560.52
1.73E+12,94657.28
1.73E+12,95420.21
1.73E+12,94705.86
1.73E+12,92947.98
1.73E+12,95789.086
1.73E+12,90807.63
1.73E+12,94881.34
1.73E+12,93154.51
1.73E+12,94497.88
1.73E+12,95210.766
1.73E+12,93112.12
1.73E+12,95586.29
1.73E+12,91821.9
1.73E+12,94041.375
1.73E+12,92298.9
1.73E+12,93837.66
1.73E+12,92757.64
1.73E+12,94631.055
1.73E+12,92901.01
1.73E+12,94618.984
1.73E+12,93263.02
1.73E+12,94210.445
1.73E+12,96049.266
1.73E+12,94445.15
1.73E+12,96399.21
1.73E+12,93217.38
1.73E+12,95083.48
1.73E+12,93569.61
1.73E+12,96213.734
1.73E+12,92145.2
1.73E+12,95987.63
1.73E+12,92355
1.73E+12,96361.03
1.73E+12,97953.9
1.73E+12,96144.42
1.73E+12,97402.625
1.73E+12,94468.65
1.73E+12,97628.25
1.73E+12,94964.86
1.73E+12,92849.78
1.73E+12,95909.75
1.73E+12,91667.195
1.73E+12,95538.88
1.73E+12,93315.92
1.73E+12,94791.3
1.73E+12,96251.945
1.73E+12,96944.39
1.73E+12,94554.72
1.73E+12,96729.84
1.73E+12,95783.47
1.73E+12,96914.47
1.73E+12,94729.984
1.73E+12,98591.22
1.73E+12,95734.39
1.73E+12,98997.13
1.73E+12,98439.664
1.73E+12,101183.18
1.73E+12,99317.57
1.73E+12,101899.11
1.73E+12,100312.3
1.73E+12,102617.24
1.73E+12,100976.125
1.73E+12,96841.85
1.73E+12,98908.766
1.73E+12,97046.87
1.73E+12,98238.2
1.73E+12,99518.99
1.73E+12,96773.766
1.73E+12,95681.13
1.73E+12,100359.33
1.73E+12,103051.83
1.73E+12,101754.83
1.73E+12,103323.71
1.73E+12,101645.29
1.73E+12,102609.47
1.73E+12,103915.74
1.73E+12,102270.72
1.73E+12,104575.85
1.73E+12,102026.9
1.73E+12,103949.42
1.73E+12,97918.93
1.73E+12,105469.34
1.73E+12,106586.75
1.73E+12,104127.125
1.73E+12,104949.07
1.73E+12,103836.19
1.73E+12,106780.05
1.73E+12,107938.72
1.73E+12,104510.07
1.73E+12,108669.53
1.73E+12,106367.54
1.73E+12,107251.92
1.73E+12,112837.45
1.73E+12,114807.23
1.73E+12,113662.37
1.73E+12,117059.18
1.73E+12,119225.18
1.73E+12,116604.3
1.73E+12,121177.91
1.73E+12,117878.73
1.73E+12,118876.53
1.73E+12,115854.82
1.73E+12,118734.484
1.73E+12,114826.25
1.73E+12,116044.06
1.73E+12,117883.1
1.73E+12,115782.13
1.73E+12,107545.65
1.73E+12,101047.27
1.73E+12,98418.45
1.73E+12,97717.734
1.73E+12,95107.68
1.73E+12,88975.836
1.73E+12,91405.14
1.73E+12,90172.836
1.73E+12,87683.98
1.73E+12,89932.89
1.73E+12,87647.78
1.73E+12,90078.914
1.73E+12,88740.5
1.73E+12,89904.18
1.73E+12,90935.72
1.73E+12,89152.3
1.73E+12,90309.984
1.73E+12,88511.56
1.73E+12,91139.81
1.73E+12,86385.56
1.73E+12,90231.836
1.73E+12,88098.664
1.73E+12,89827.516
1.73E+12,88509.51
1.73E+12,91410.375
1.73E+12,89609.766
1.73E+12,90694.836
1.73E+12,87685.83
1.73E+12,89988.445
1.73E+12,88048.555
1.73E+12,89000.24
1.73E+12,90134.47
1.73E+12,87067.1
1.73E+12,88695.36
1.73E+12,89511.93
1.73E+12,88285.65
1.73E+12,89101.46
1.73E+12,89499.95
1.73E+12,88522.27
1.73E+12,90474.09
1.73E+12,88724.375
1.73E+12,87464.72
1.73E+12,90187.4
1.73E+12,88248.37
1.73E+12,85866.93
1.73E+12,89491.71
1.73E+12,83958.09
1.73E+12,86255.53
1.73E+12,88668.39
1.73E+12,86457.984
1.73E+12,89760.71
1.73E+12,86735.98
1.73E+12,88772.27
1.73E+12,89105.7
1.73E+12,88080.59
1.73E+12,87137.945
1.73E+12,84592.945
1.73E+12,87912.3
1.73E+12,83683.02
1.73E+12,86798.39
1.73E+12,88591.83
1.73E+12,86848.85
1.73E+12,89862.336
1.73E+12,85615.31
1.73E+12,87583.45
1.73E+12,86434.055
1.73E+12,85662.95
1.73E+12,88337.19
1.73E+12,85932.664
1.73E+12,83577.58
1.73E+12,82205.97
1.73E+12,68289.55
1.73E+12,80551.5
1.73E+12,83356.43
1.73E+12,85348.07
1.73E+12,91574.95
1.73E+12,94603.29
1.73E+12,92088.77
1.73E+12,89028.9
1.73E+12,96129.37
1.73E+12,94227.61
1.73E+12,95655.64
1.73E+12,96889.73
1.73E+12,94657.13
1.73E+12,96673.06
1.73E+12,95102.23
1.73E+12,97538.07
1.73E+12,96158.51
1.73E+12,98143.83
1.73E+12,95163.22
1.73E+12,96648.14
1.73E+12,92336.04
1.73E+12,95011.83
1.73E+12,96271.28
1.73E+12,98157.78
1.73E+12,95210.62
1.73E+12,97987.445
1.73E+12,98959.87
1.73E+12,97025.34
1.73E+12,98794.234
1.73E+12,97839.83
1.73E+12,99463.664
1.73E+12,94696.6
1.73E+12,100396.22
1.73E+12,93998.29
1.73E+12,96278.35
1.73E+12,96919.125
1.73E+12,98170.68
1.73E+12,96059.836
1.73E+12,97863.63
1.73E+12,98804.73
1.73E+12,100216.39
1.73E+12,95519.45
1.73E+12,99204.76
1.73E+12,97635.31
1.73E+12,95830.66
1.73E+12,96908.51
1.73E+12,96127.914
1.73E+12,99014.08
1.73E+12,97587.1
1.73E+12,100363.125
1.73E+12,98235.06
1.73E+12,95238.875
1.73E+12,97246.05
1.73E+12,96408.03
1.73E+12,97582.83
1.73E+12,98429.445
1.73E+12,94834.68
1.73E+12,99160.12
1.73E+12,97029.51
1.73E+12,94750.08
1.73E+12,98742.234
1.73E+12,100577.8
1.73E+12,98906.46
1.73E+12,101796.25
1.73E+12,102415.34
1.73E+12,101289.9
1.73E+12,100195.87
1.73E+12,101891.82
1.73E+12,99985.27
1.73E+12,102637.42
1.73E+12,99411.914
1.73E+12,100789.87
1.73E+12,102072.664
1.73E+12,99063.73
1.73E+12,102097.76
1.73E+12,101084.35
1.73E+12,101973.836
1.73E+12,99406.664
1.73E+12,102236.16
1.73E+12,101561.47
1.73E+12,98786.71
1.73E+12,103921.55
1.73E+12,101547.445
1.73E+12,102761.195
1.73E+12,101156.38
1.73E+12,99053.484
1.73E+12,105225.68
1.73E+12,103881
1.73E+12,105125.99
1.73E+12,107351.94
1.73E+12,106334.336
1.73E+12,107521.125
1.73E+12,106329.13
1.73E+12,108929.336
1.73E+12,106064.28
1.73E+12,107774.67
1.73E+12,104939.5
1.73E+12,106094.07
1.73E+12,108114.95
1.73E+12,109395.51
1.73E+12,106057.35
1.73E+12,106900.46
1.73E+12,108402.85
1.73E+12,107421.34
1.73E+12,106145.97
1.73E+12,109778.27
1.73E+12,107631.09
1.73E+12,109597.21
1.73E+12,107214.56
1.73E+12,109379.664
1.73E+12,107527.1
1.73E+12,109971.96
1.73E+12,113628.04
1.73E+12,115555.4
1.73E+12,113140.07
1.73E+12,115314.27
1.73E+12,115853.14
1.73E+12,117461.13
1.73E+12,112819.4
1.73E+12,111607.95
1.73E+12,115884.984
1.73E+12,112337.51
1.73E+12,114222.16
1.73E+12,111913.4
1.73E+12,110702.8
1.73E+12,112486.21
1.73E+12,115581.64
1.73E+12,114546.96
1.73E+12,116951.62
1.73E+12,115588.02
1.73E+12,117680.29
1.73E+12,115548.65
1.73E+12,118142.414
1.73E+12,116460.04
1.73E+12,114684.984
1.73E+12,115280.11
1.73E+12,109895.695
1.73E+12,96540.86
1.73E+12,92846.94
1.73E+12,95823.48
1.73E+12,89733.6
1.73E+12,84793.51
1.73E+12,82926.39
1.73E+12,84201.41
1.73E+12,82069.94
1.73E+12,83399.77
1.73E+12,81457.87
1.73E+12,83043.516
1.73E+12,82266.42
1.73E+12,81024.81
1.73E+12,83224.89
1.73E+12,81608.54
1.73E+12,84727.87
1.73E+12,83534.41
1.73E+12,82352.234
1.73E+12,83473.945
1.73E+12,85687.71
1.73E+12,87099.445
1.73E+12,83472.63
1.73E+12,86997.414
1.73E+12,85160.695
1.73E+12,84190.81
1.73E+12,87143.3
1.73E+12,86198.76
1.73E+12,89437.7
1.73E+12,88445.51
1.73E+12,89752.305
1.73E+12,87449.805
1.73E+12,86679.98
1.73E+12,84941.15
1.73E+12,87552.945
1.73E+12,84796.36
1.73E+12,87287.484
1.73E+12,83474.68
1.73E+12,86204.47
1.73E+12,84704.63
1.73E+12,84070.266
1.73E+12,87249.73
1.73E+12,88340.22
1.73E+12,85841.68
1.73E+12,87473.484
1.73E+12,86162.2
1.73E+12,84146.28
1.73E+12,81637.234
1.73E+12,85602.69
1.73E+12,83560.625
1.73E+12,85138.85
1.73E+12,84109.34
1.73E+12,86654.77
1.73E+12,83911.664
1.73E+12,82219.53
1.73E+12,84430.42
1.73E+12,85753.52
1.73E+12,84637.305
1.73E+12,86226.1
1.73E+12,83953.32
1.73E+12,88444.2
1.73E+12,85087.836
1.73E+12,83643.836
1.73E+12,85582.34
1.73E+12,82808.305
1.73E+12,83721.805
1.73E+12,80118.86
1.73E+12,78500.914
1.73E+12,80398.836
1.73E+12,76229.55
1.73E+12,71787.555
1.73E+12,62885.094
1.73E+12,51415.09
1.73E+12,64134.133
1.73E+12,72803.305
1.73E+12,78254.59
1.73E+12,89983.09
1.73E+12,88281.87
1.73E+12,90161.47
1.73E+12,88868.62
1.73E+12,90314.37
1.73E+12,90881.91
1.73E+12,88570.16
1.73E+12,89659.47
1.73E+12,90953.82
1.73E+12,90267.04
1.73E+12,88844.734
1.73E+12,90304.27
1.73E+12,93145.83
1.73E+12,88750.945
1.73E+12,90303.57
1.73E+12,92249.516
1.73E+12,90899.95
1.73E+12,89311.95
1.73E+12,92519.81
1.73E+12,90275.766
1.73E+12,92112.53
1.73E+12,93231.32
1.73E+12,90473.32
1.73E+12,94941.82
1.73E+12,92687.45
1.73E+12,93047.6
1.73E+12,91803.836
1.73E+12,94196.65
1.73E+12,91937.88
1.73E+12,93648.99
1.73E+12,92766.3
1.73E+12,91650.81
1.73E+12,92720.2
1.73E+12,90276.33
1.73E+12,93533.125
1.73E+12,89987.43
1.73E+12,91831.664
1.73E+12,89522.086
1.73E+12,92005.805
1.73E+12,93472.04
1.73E+12,92738.28
1.73E+12,93941.77
1.73E+12,92745.81
1.73E+12,93433.93
1.73E+12,92731.43
1.73E+12,91510.42
1.73E+12,89699.27
1.73E+12,92930.695
1.73E+12,89635.445
1.73E+12,93308.48
1.73E+12,94754.11
1.73E+12,92884.05
1.73E+12,94628.8
1.73E+12,95726.13
1.73E+12,93179.414
1.73E+12,94929.195
1.73E+12,94122.67
1.73E+12,95166.016
1.73E+12,93791.4
1.73E+12,91252.164
1.73E+12,92889.27
1.73E+12,91545.15
1.73E+12,89967.59
1.73E+12,91744.97
1.73E+12,90278.28
1.73E+12,92882.9
1.73E+12,92292.71
1.73E+12,89914.44
1.73E+12,92584.43
1.73E+12,90477.02
1.73E+12,92042.91
1.73E+12,92932.875
1.73E+12,94212.21
1.73E+12,92929.375
1.73E+12,96252.234
1.73E+12,94774.164
1.73E+12,94243.66
1.73E+12,95433.16
1.73E+12,96146.55
1.73E+12,96835.88
1.73E+12,95631.234
1.73E+12,96550.54
1.73E+12,95467.84
1.73E+12,93127.31
1.73E+12,96561.64
1.73E+12,94228.97
1.73E+12,96040.71
1.73E+12,93684.75
1.73E+12,99853.93
1.73E+12,97732.27
1.73E+12,99841.52
1.73E+12,100505.414
1.73E+12,101506.49
1.73E+12,98421.7
1.73E+12,100570.56
1.73E+12,96416.484
1.73E+12,101333.86
1.73E+12,98076.37
1.73E+12,94481.08
1.73E+12,97769.87
1.73E+12,96785.69
1.73E+12,98118.234
1.73E+12,96856.89
1.73E+12,100384.83
1.73E+12,98590.89
1.73E+12,99729.57
1.73E+12,100911.586
1.73E+12,100363.36
1.73E+12,101672.2
1.73E+12,100034.6
1.73E+12,105034.14
1.73E+12,106093.62
1.73E+12,103810.03
1.73E+12,106628.664
1.73E+12,102352.87
1.73E+12,100949.54
1.73E+12,102193.26
1.73E+12,100625.96
1.73E+12,104560.02
1.73E+12,103711.18
1.73E+12,101537.04
1.73E+12,100096.28
1.73E+12,102306.66
1.73E+12,100874.74
1.73E+12,99037.734
1.73E+12,101432.98
1.73E+12,97208.695
1.73E+12,98698.24
1.73E+12,97068.12
1.73E+12,94306.93
1.73E+12,93607.57
1.73E+12,94990.38
1.73E+12,88127.34
1.73E+12,86285.63
1.73E+12,82262.2
1.73E+12,79636.18
1.73E+12,81065.24
1.73E+12,75219.695
1.73E+12,76290.01
1.73E+12,74802.555
1.73E+12,76952.984
1.73E+12,77710.734
1.73E+12,76358.58
1.73E+12,78514.69
1.73E+12,79207.305
1.73E+12,77813.02
1.73E+12,73875.125
1.73E+12,76872.84
1.73E+12,75832.055
1.73E+12,80148.836
1.73E+12,79432.96
1.73E+12,80076.7
1.73E+12,80813.12
1.73E+12,82505.85
1.73E+12,80822.85
1.73E+12,83237.14
1.73E+12,84134.7
1.73E+12,82884.055
1.73E+12,85869.555
1.73E+12,83175.33
1.73E+12,86172.17
1.73E+12,83858.08
1.73E+12,85115.2
1.73E+12,81955.44
1.73E+12,83530.445
1.73E+12,82560.7
1.73E+12,81827.51
1.73E+12,79219.77
1.73E+12,80704.03
1.73E+12,77206.875
1.73E+12,74623.984
1.73E+12,78327.72
1.73E+12,76699.73
1.73E+12,75877.23
1.73E+12,77991.15
1.73E+12,77028.836
1.73E+12,79022.555
1.73E+12,76094.484
1.73E+12,78888.89
1.73E+12,77305.36
1.73E+12,79095.086
1.73E+12,81013.25
1.73E+12,82206.51
1.73E+12,80343.78
1.73E+12,85469.88
1.73E+12,83409.586
1.73E+12,85518.164
1.73E+12,84339.22
1.73E+12,86703.734
1.73E+12,82682.5
1.73E+12,83714.89
1.73E+12,78668.51
1.73E+12,81234.1
1.73E+12,78008.914
1.73E+12,76549.2
1.73E+12,77244.484
1.73E+12,79829.8
1.73E+12,77227.55
1.73E+12,74492.43
1.73E+12,76926.984
1.73E+12,72402.33
1.73E+12,70286.03
1.73E+12,64021.273
1.73E+12,79954.82
1.73E+12,93863.625
1.73E+12,88929.62
1.73E+12,89823.61
1.73E+12,90751.37
1.73E+12,95578.28
1.73E+12,104189.34
1.73E+12,98985.21
1.73E+12,97940.9
1.73E+12,99952.71
1.73E+12,95704.04
1.73E+12,99399.45
1.73E+12,97939.38
1.73E+12,97004.734
1.73E+12,94097.625
1.73E+12,96342.58
1.73E+12,98012.31
1.73E+12,98506.72
1.73E+12,95933.44
1.73E+12,99643.38
1.73E+12,96231.305
1.73E+12,97441.26
1.73E+12,96419.04
1.73E+12,99648.5
1.73E+12,100696.35
1.73E+12,96297.59
1.73E+12,98648.664
1.73E+12,100513.44
1.73E+12,98148.79
1.73E+12,99540.46
1.73E+12,100896.19
1.73E+12,98967.51
1.73E+12,101333.43
1.73E+12,99221.54
1.73E+12,101353.23
1.73E+12,97884.44
1.73E+12,100274.51
1.73E+12,98387.27
1.73E+12,101642.61
1.73E+12,98535.26
1.73E+12,96868.8
1.73E+12,100530.82
1.73E+12,95538.15
1.73E+12,98266.836
1.73E+12,95509.67
1.73E+12,98366.16
1.73E+12,95304.24
1.73E+12,97441.26
1.73E+12,98292.53
1.73E+12,97143.445
1.73E+12,98590.414
1.73E+12,101419.234
1.73E+12,99842.47
1.73E+12,102177.81
1.73E+12,100421.836
1.73E+12,99569.4
1.73E+12,97121.79
1.73E+12,102529.71
1.73E+12,104053.516
1.73E+12,101170.06
1.73E+12,103388.82
1.73E+12,101143.87
1.73E+12,103087.555
1.73E+12,100228.27
1.73E+12,103337.375
1.73E+12,99419.16
1.73E+12,102239.99
1.73E+12,100243.5
1.73E+12,102103.85
1.73E+12,100451.45
1.73E+12,102101.21
1.73E+12,102915.64
1.73E+12,100976.06
1.73E+12,102663.01
1.73E+12,101170.086
1.73E+12,103525.72
1.73E+12,100662.39
1.73E+12,101770.08
1.73E+12,100234.375
1.73E+12,101665.34
1.73E+12,100634.734
1.73E+12,103333.47
1.73E+12,104109.33
1.73E+12,103105.734
1.73E+12,104389.875
1.73E+12,100863.945
1.73E+12,103786.04
1.73E+12,102611.17
1.73E+12,104562.83
1.73E+12,98864.17
1.73E+12,101079.07
1.73E+12,100304.4
1.73E+12,101684.14
1.73E+12,102774.664
1.73E+12,101272.51
1.73E+12,102609.78
1.73E+12,103867.34
1.73E+12,102906.73
1.73E+12,105733.84
1.73E+12,103925.2
1.73E+12,102929.4
1.73E+12,104819.98
1.73E+12,102664.9
1.73E+12,104702.805
1.73E+12,103188.625
1.73E+12,102341.484
1.73E+12,103912.836
1.73E+12,100805.805
1.73E+12,101787.95
1.73E+12,99186.47
1.73E+12,101980.04
1.73E+12,102903.48
1.73E+12,100982.25
1.73E+12,103294.72
1.73E+12,100583.62
1.73E+12,101498.63
1.73E+12,100469.35
1.73E+12,102411.02
1.73E+12,100822.08
1.73E+12,103054.16
1.73E+12,99029.14
1.73E+12,100974.664
1.73E+12,98463.305
1.73E+12,102358.555
1.73E+12,107358.695
1.73E+12,109197.2
1.73E+12,107517.86
1.73E+12,109678.53
1.73E+12,111075.51
1.73E+12,109057.43
1.73E+12,110928.21
1.73E+12,108403.37
1.73E+12,110799.836
1.73E+12,106752.89
1.73E+12,110927.086
1.73E+12,107718.19
1.73E+12,112249.29
1.73E+12,110426.48
1.73E+12,113975.42
1.73E+12,116915.95
1.73E+12,115570.12
1.73E+12,108584.516
1.73E+12,98480.3
1.73E+12,91577.766
1.73E+12,89647.164
1.73E+12,86949.016
1.73E+12,83754.625
1.73E+12,76907.195
1.73E+12,75974.9
1.73E+12,81093.8
1.73E+12,83254.69
1.73E+12,84510.17
1.73E+12,82937.7
1.73E+12,84372.52
1.73E+12,82174.75
1.73E+12,79655.14
1.73E+12,77348.59
1.73E+12,74505.984
1.73E+12,78792.98
1.73E+12,75651.984
1.73E+12,76897.2
1.73E+12,75862.3
1.73E+12,77307.09
1.73E+12,76752.04
1.73E+12,78115
1.73E+12,80732.43
1.73E+12,84281.9
1.73E+12,83304.78
1.73E+12,79034.55
1.73E+12,76753.77
1.73E+12,79656.086
1.73E+12,78296.75
1.73E+12,80481.78
1.73E+12,79610.12
1.73E+12,81452.83
1.73E+12,76302.49
1.73E+12,79670.27
1.73E+12,76289.47
1.73E+12,79870.195
1.73E+12,81583.84
1.73E+12,80493.1
1.73E+12,84781.2
1.73E+12,80698.96
1.73E+12,78683.6
1.73E+12,81867.2
1.73E+12,84752.15
1.73E+12,85937.23
1.73E+12,81361.836
1.73E+12,83279.78
1.73E+12,79454.05
1.73E+12,81970.7
1.73E+12,83418.18
1.73E+12,82102.3
1.73E+12,83942.29
1.73E+12,85184.87
1.73E+12,87436.52
1.73E+12,83404.98
1.73E+12,86147.25
1.73E+12,84274.55
1.73E+12,86830.01
1.73E+12,84405.48
1.73E+12,85706.02
1.73E+12,83019.53
1.73E+12,84814.45
1.73E+12,78483.91
1.73E+12,77355.51
1.73E+12,83784.74
1.73E+12,108289.03
1.73E+12,115766.6
1.73E+12,117249.6
1.73E+12,112487.71
1.73E+12,108121.88
1.73E+12,105275.6
1.73E+12,86254.6
1.73E+12,80830.73
1.73E+12,82892.625
1.73E+12,81900.36
1.73E+12,83421.445
1.73E+12,87274.1
1.73E+12,103443.734
1.73E+12,102525.836
1.73E+12,106060.8
1.73E+12,107733.3
1.73E+12,108532.61
1.73E+12,110375.055
1.73E+12,111694.266
1.73E+12,109397.54
1.73E+12,110154.15
1.73E+12,107832.45
1.73E+12,102914.89
1.73E+12,97357.2
1.73E+12,96695.95
1.73E+12,97809.97
1.73E+12,96172.04
1.73E+12,97552.164
1.73E+12,95330.555
1.73E+12,97973.945
1.73E+12,95777.22
1.73E+12,99373.42
1.73E+12,96936.84
1.73E+12,105634.37
1.73E+12,107936.445
1.73E+12,104637.46
1.73E+12,106988.28
1.73E+12,105171.16
1.73E+12,102021.55
1.73E+12,95838.54
1.73E+12,97888.016
1.73E+12,99341.01
1.73E+12,96637.39
1.73E+12,100177.016
1.73E+12,105047.055
1.73E+12,101229.39
1.73E+12,102543.15
1.73E+12,100722
1.73E+12,108037.87
1.73E+12,110780.02
1.73E+12,108284.27
1.73E+12,110128.12
1.73E+12,108540.125
1.73E+12,106289.7
1.73E+12,101908.36
1.73E+12,83005.36
1.73E+12,84965.24
1.73E+12,86345.72
1.73E+12,87977.17
1.73E+12,104215.45
1.73E+12,120734.58
1.73E+12,117940.58
1.73E+12,115886.74
1.73E+12,115131.63
1.73E+12,113893.336
1.73E+12,117168.45
1.73E+12,113493.31
1.73E+12,109379.63
1.73E+12,97368.93
1.73E+12,73698.93
1.73E+12,39932.74
1.73E+12,33209.867
1.73E+12,31426.969
1.73E+12,34302.445
1.73E+12,33224.445
1.73E+12,32466.652
1.73E+12,33882.65
1.73E+12,32200.396
1.73E+12,34227.938
1.73E+12,32409.658
1.73E+12,33213.03
1.73E+12,31233.424
1.73E+12,34802.215
1.73E+12,32141.02
1.73E+12,33391.305
1.73E+12,32806.086
1.73E+12,32408.375
1.73E+12,33941.086
1.73E+12,33015.88
1.73E+12,33983.76
1.73E+12,31263.936
1.73E+12,34392.402
1.73E+12,33156.008
1.73E+12,32114.766
1.73E+12,33736.758
1.73E+12,32344.02
1.73E+12,33367.156
1.73E+12,30699.025
1.73E+12,29614.803
1.73E+12,30743.883
1.73E+12,28176.473
1.73E+12,30366.98
1.73E+12,36446.37
1.73E+12,36962.36
1.73E+12,44698.105
1.73E+12,45778.086
1.73E+12,47296.332
1.73E+12,51126.816
1.73E+12,49788.04
1.73E+12,51278.47
1.73E+12,49636.816
1.73E+12,53929.168
1.73E+12,59152.766
1.73E+12,58618.348
1.73E+12,59742.957
1.73E+12,60405.555
1.73E+12,58180.918
1.73E+12,60033.695
1.73E+12,64116.45
1.73E+12,72454.81
1.73E+12,69824.914
1.73E+12,72751.89
1.73E+12,70376.74
1.73E+12,76407.71
1.73E+12,77384.16
1.73E+12,78816.19
1.73E+12,77909.57
1.73E+12,82541.85
1.73E+12,83743.516
1.73E+12,80796.36
1.73E+12,84752.24
1.73E+12,86271.195
1.73E+12,84434.46
1.73E+12,82841.96
1.73E+12,87863.32
1.73E+12,95221.86
1.73E+12,106399.65
1.73E+12,109992.086
1.73E+12,101956.76
1.73E+12,93171.24
1.73E+12,95035.09
1.73E+12,90297.61
