date,F1,F2,F3,F4,F5,OT
2020/3/28 6:00,0.323717949,0.32748538,0.205128205,0.395061728,0.226666667,0.119860499
2020/3/28 7:00,0.331730769,0.192982456,0.211538462,0.425925926,0.344,0.195759912
2020/3/28 8:00,0.317307692,0.210526316,0.192307692,0.481481481,0.328,0.189977974
2020/3/28 9:00,0.286057692,0.320175439,0.192307692,0.342592593,0.196,0.095814978
2020/3/28 10:00,0.3125,0.359649123,0.137820513,0.351851852,0.204,0.114262115
2020/3/28 11:00,0.322115385,0.280701754,0.259615385,0.314814815,0.26,0.152257709
2020/3/28 12:00,0.317307692,0.254385965,0.243589744,0.333333333,0.312,0.186398678
2020/3/28 13:00,0.474358974,0.251461988,0.303418803,0.432098765,0.376,0.232195301
2020/3/28 14:00,0.567307692,0.192982456,0.333333333,0.444444444,0.468,0.320484581
2020/3/28 15:00,0.307692308,0.245614035,0.256410256,0.296296296,0.304,0.18777533
2020/3/28 16:00,0.317307692,0.355263158,0.168269231,0.324074074,0.22,0.124862335
2020/3/28 17:00,0.278846154,0.228070175,0.269230769,0.407407407,0.344,0.218061674
2020/3/28 18:00,0.429487179,0.228070175,0.305555556,0.395061728,0.44,0.294970631
2020/3/28 19:00,0.376602564,0.298245614,0.27457265,0.351851852,0.318666667,0.205029369
2020/3/28 20:00,0.323717949,0.368421053,0.243589744,0.308641975,0.197333333,0.115088106
2020/3/28 21:00,0.3125,0.412280702,0.179487179,0.314814815,0.216,0.147301762
2020/3/28 22:00,0.341346154,0.245614035,0.275641026,0.407407407,0.428,0.276982379
2020/3/28 23:00,0.322115385,0.368421053,0.182692308,0.314814815,0.264,0.167125551
2020/3/29 0:00,0.298076923,0.429824561,0.192307692,0.314814815,0.196,0.139592511
2020/3/29 1:00,0.316105769,0.370614035,0.242788462,0.333333333,0.232,0.150192731
2020/3/29 2:00,0.334134615,0.311403509,0.293269231,0.351851852,0.268,0.160792952
2020/3/29 3:00,0.432692308,0.245614035,0.330128205,0.407407407,0.44,0.264317181
2020/3/29 4:00,0.418269231,0.307017544,0.355769231,0.425925926,0.368,0.215859031
2020/3/29 5:00,0.442307692,0.333333333,0.310897436,0.407407407,0.36,0.234030837
2020/3/29 6:00,0.355769231,0.263157895,0.330128205,0.37037037,0.38,0.23623348
2020/3/29 7:00,0.365384615,0.298245614,0.326923077,0.37037037,0.352,0.216960352
2020/3/29 8:00,0.423076923,0.368421053,0.305555556,0.395061728,0.322666667,0.195851689
2020/3/29 9:00,0.346153846,0.219298246,0.246794872,0.37037037,0.356,0.204845815
2020/3/29 10:00,0.326923077,0.333333333,0.217948718,0.314814815,0.32,0.189151982
2020/3/29 11:00,0.331730769,0.412280702,0.192307692,0.296296296,0.268,0.16685022
2020/3/29 12:00,0.298076923,0.403508772,0.179487179,0.259259259,0.24,0.160792952
2020/3/29 13:00,0.389423077,0.271929825,0.301282051,0.314814815,0.364,0.218337004
2020/3/29 14:00,0.495192308,0.245614035,0.397435897,0.37037037,0.472,0.301211454
2020/3/29 15:00,0.538461538,0.324561404,0.317307692,0.314814815,0.404,0.245044053
2020/3/29 16:00,0.423076923,0.228070175,0.256410256,0.296296296,0.376,0.231277533
2020/3/29 17:00,0.408653846,0.236842105,0.275641026,0.277777778,0.356,0.220814978
2020/3/29 18:00,0.519230769,0.201754386,0.310897436,0.333333333,0.42,0.266795154
2020/3/29 19:00,0.400641026,0.228070175,0.354700855,0.308641975,0.421333333,0.254038179
2020/3/29 20:00,0.346153846,0.228070175,0.243589744,0.259259259,0.344,0.237885463
2020/3/29 21:00,0.314102564,0.269005848,0.311965812,0.271604938,0.306666667,0.18979442
2020/3/29 22:00,0.302884615,0.254385965,0.301282051,0.277777778,0.344,0.218612335
2020/3/29 23:00,0.365384615,0.228070175,0.288461538,0.314814815,0.344,0.196585903
2020/3/30 0:00,0.3125,0.307017544,0.221153846,0.277777778,0.252,0.142896476
2020/3/30 1:00,0.381410256,0.233918129,0.284188034,0.358024691,0.298666667,0.163179148
2020/3/30 2:00,0.322115385,0.201754386,0.269230769,0.333333333,0.324,0.175936123
2020/3/30 3:00,0.302884615,0.175438596,0.294871795,0.333333333,0.368,0.213381057
2020/3/30 4:00,0.293269231,0.271929825,0.253205128,0.296296296,0.236,0.141244493
2020/3/30 5:00,0.336538462,0.307017544,0.262820513,0.351851852,0.148,0.068557269
2020/3/30 6:00,0.336538462,0.298245614,0.217948718,0.314814815,0.188,0.103524229
2020/3/30 7:00,0.346153846,0.271929825,0.266025641,0.277777778,0.208,0.115363436
2020/3/30 8:00,0.426282051,0.187134503,0.307692308,0.395061728,0.384,0.212004405
2020/3/30 9:00,0.317307692,0.289473684,0.266025641,0.314814815,0.24,0.123348018
2020/3/30 10:00,0.528846154,0.192982456,0.352564103,0.407407407,0.408,0.226872247
2020/3/30 11:00,0.358974359,0.204678363,0.314102564,0.407407407,0.333333333,0.17143906
2020/3/30 12:00,0.326923077,0.263157895,0.230769231,0.333333333,0.28,0.136563877
2020/3/30 13:00,0.447115385,0.149122807,0.391025641,0.425925926,0.452,0.244768722
2020/3/30 14:00,0.5,0.204678363,0.358974359,0.481481481,0.432,0.249082232
2020/3/30 15:00,0.341346154,0.236842105,0.336538462,0.388888889,0.316,0.18034141
2020/3/30 16:00,0.326923077,0.263157895,0.320512821,0.407407407,0.28,0.1530837
2020/3/30 17:00,0.352564103,0.233918129,0.30982906,0.382716049,0.304,0.157488987
2020/3/30 18:00,0.341346154,0.184210526,0.352564103,0.407407407,0.312,0.178689427
2020/3/30 19:00,0.368589744,0.210526316,0.294871795,0.444444444,0.322666667,0.181534508
2020/3/30 20:00,0.288461538,0.245614035,0.198717949,0.333333333,0.264,0.126651982
2020/3/30 21:00,0.378205128,0.204678363,0.297008547,0.456790123,0.290666667,0.166116006
2020/3/30 22:00,0.326923077,0.228070175,0.298076923,0.425925926,0.304,0.154460352
2020/3/30 23:00,0.399038462,0.245614035,0.326923077,0.407407407,0.336,0.202092511
2020/3/31 0:00,0.375,0.201754386,0.317307692,0.481481481,0.34,0.185572687
2020/3/31 1:00,0.317307692,0.192982456,0.256410256,0.444444444,0.336,0.18061674
2020/3/31 2:00,0.294871795,0.257309942,0.230769231,0.395061728,0.261333333,0.131240822
2020/3/31 3:00,0.346153846,0.236842105,0.323717949,0.388888889,0.288,0.15969163
2020/3/31 4:00,0.346153846,0.245614035,0.269230769,0.37037037,0.288,0.145007342
2020/3/31 5:00,0.375,0.298245614,0.230769231,0.407407407,0.272,0.150330396
2020/3/31 6:00,0.384615385,0.228070175,0.28525641,0.388888889,0.288,0.149779736
2020/3/31 7:00,0.34375,0.24122807,0.238782051,0.37962963,0.258,0.134361233
2020/3/31 8:00,0.283653846,0.368421053,0.253205128,0.333333333,0.224,0.169603524
2020/3/31 9:00,0.331730769,0.263157895,0.240384615,0.37037037,0.252,0.145099119
2020/3/31 10:00,0.375,0.210526316,0.278846154,0.37037037,0.3,0.161618943
2020/3/31 11:00,0.403846154,0.184210526,0.326923077,0.444444444,0.344,0.186398678
2020/3/31 12:00,0.342948718,0.222222222,0.322649573,0.382716049,0.261333333,0.142070485
2020/3/31 13:00,0.302884615,0.315789474,0.246794872,0.351851852,0.192,0.107929515
2020/3/31 14:00,0.355769231,0.210526316,0.301282051,0.333333333,0.324,0.203193833
2020/3/31 15:00,0.381410256,0.216374269,0.284188034,0.333333333,0.314666667,0.198788546
2020/3/31 16:00,0.25,0.298245614,0.192307692,0.296296296,0.272,0.158590308
2020/3/31 17:00,0.272435897,0.30994152,0.209401709,0.320987654,0.274666667,0.14849486
2020/3/31 18:00,0.326923077,0.257309942,0.256410256,0.308641975,0.245333333,0.145190896
2020/3/31 19:00,0.394230769,0.228070175,0.262820513,0.296296296,0.264,0.169052863
2020/3/31 20:00,0.370192308,0.236842105,0.259615385,0.333333333,0.3,0.176486784
2020/3/31 21:00,0.387820513,0.239766082,0.277777778,0.37037037,0.285333333,0.165565345
2020/3/31 22:00,0.350961538,0.254385965,0.272435897,0.351851852,0.272,0.162169604
2020/3/31 23:00,0.336538462,0.280701754,0.256410256,0.481481481,0.264,0.154185022
2020/4/1 0:00,0.346153846,0.315789474,0.273504274,0.456790123,0.242666667,0.143906021
2020/4/1 1:00,0.362179487,0.263157895,0.277777778,0.407407407,0.301333333,0.172723935
2020/4/1 2:00,0.394230769,0.210526316,0.314102564,0.407407407,0.336,0.18061674
2020/4/1 3:00,0.317307692,0.350877193,0.217948718,0.444444444,0.232,0.127202643
2020/4/1 4:00,0.348557692,0.25,0.262820513,0.398148148,0.27,0.147990088
2020/4/1 5:00,0.370192308,0.289473684,0.243589744,0.314814815,0.276,0.146200441
2020/4/1 6:00,0.365384615,0.239766082,0.258547009,0.37037037,0.24,0.125734214
2020/4/1 7:00,0.384615385,0.333333333,0.282051282,0.37037037,0.24,0.134911894
2020/4/1 8:00,0.416666667,0.222222222,0.307692308,0.407407407,0.344,0.191446402
2020/4/1 9:00,0.442307692,0.228070175,0.301282051,0.444444444,0.424,0.270374449
2020/4/1 10:00,0.394230769,0.198830409,0.335470085,0.432098765,0.301333333,0.144273128
2020/4/1 11:00,0.360576923,0.219298246,0.25,0.388888889,0.276,0.132709251
2020/4/1 12:00,0.375,0.122807018,0.33974359,0.444444444,0.448,0.231828194
2020/4/1 13:00,0.41025641,0.157894737,0.324786325,0.456790123,0.397333333,0.206681351
2020/4/1 14:00,0.407051282,0.198830409,0.299145299,0.456790123,0.346666667,0.185939794
2020/4/1 15:00,0.384615385,0.175438596,0.266025641,0.425925926,0.344,0.193557269
2020/4/1 16:00,0.341346154,0.350877193,0.233974359,0.37037037,0.204,0.096640969
2020/4/1 17:00,0.389423077,0.245614035,0.291666667,0.444444444,0.292,0.154460352
2020/4/1 18:00,0.397435897,0.198830409,0.297008547,0.419753086,0.306666667,0.167584435
2020/4/1 19:00,0.355769231,0.245614035,0.275641026,0.37037037,0.288,0.154185022
2020/4/1 20:00,0.423076923,0.184210526,0.381410256,0.462962963,0.388,0.207048458
2020/4/1 21:00,0.442307692,0.16374269,0.403846154,0.469135802,0.397333333,0.220264317
2020/4/1 22:00,0.889423077,0.122807018,0.375,0.481481481,0.54,0.353524229
2020/4/1 23:00,0.485576923,0.184210526,0.314102564,0.462962963,0.392,0.237610132
2020/4/2 0:00,0.475961538,0.228070175,0.301282051,0.425925926,0.344,0.18777533
2020/4/2 1:00,0.586538462,0.105263158,0.397435897,0.518518519,0.392,0.189427313
2020/4/2 2:00,0.679487179,0.152046784,0.427350427,0.49382716,0.426666667,0.216776799
2020/4/2 3:00,0.293269231,0.210526316,0.282051282,0.351851852,0.28,0.148678414
2020/4/2 4:00,0.432692308,0.204678363,0.286324786,0.432098765,0.322666667,0.167400881
2020/4/2 5:00,0.605769231,0.122807018,0.391025641,0.444444444,0.392,0.190528634
2020/4/2 6:00,0.496794872,0.134502924,0.386752137,0.50617284,0.389333333,0.179515419
2020/4/2 7:00,0.5,0.140350877,0.41025641,0.5,0.3,0.13876652
2020/4/2 8:00,0.5625,0.149122807,0.358974359,0.481481481,0.36,0.182819383
2020/4/2 9:00,0.548076923,0.140350877,0.352564103,0.444444444,0.376,0.223568282
2020/4/2 10:00,0.66025641,0.128654971,0.354700855,0.481481481,0.442666667,0.27092511
2020/4/2 11:00,0.384615385,0.192982456,0.288461538,0.37037037,0.28,0.136288546
2020/4/2 12:00,0.429487179,0.157894737,0.329059829,0.407407407,0.354666667,0.205947137
2020/4/2 13:00,0.480769231,0.192982456,0.25,0.518518519,0.336,0.180066079
2020/4/2 14:00,0.497596154,0.162280702,0.306089744,0.416666667,0.35,0.199752203
2020/4/2 15:00,0.336538462,0.192982456,0.269230769,0.407407407,0.256,0.140418502
2020/4/2 16:00,0.336538462,0.228070175,0.288461538,0.388888889,0.216,0.11095815
2020/4/2 17:00,0.336538462,0.228070175,0.275641026,0.425925926,0.304,0.184471366
2020/4/2 18:00,0.349358974,0.192982456,0.271367521,0.432098765,0.328,0.185572687
2020/4/2 19:00,0.384615385,0.245614035,0.294871795,0.407407407,0.256,0.133259912
2020/4/2 20:00,0.304487179,0.257309942,0.241452991,0.358024691,0.218666667,0.122246696
2020/4/2 21:00,0.336538462,0.263157895,0.301282051,0.37037037,0.232,0.113986784
2020/4/2 22:00,0.425480769,0.206140351,0.261217949,0.398148148,0.334,0.197274229
2020/4/2 23:00,0.485576923,0.210526316,0.326923077,0.37037037,0.34,0.204845815
2020/4/3 0:00,0.326923077,0.263157895,0.25,0.37037037,0.26,0.148953744
2020/4/3 1:00,0.528846154,0.192982456,0.358974359,0.592592593,0.432,0.254955947
2020/4/3 2:00,0.432692308,0.201754386,0.266025641,0.518518519,0.396,0.218612335
2020/4/3 3:00,0.475961538,0.236842105,0.298076923,0.555555556,0.392,0.218337004
2020/4/3 4:00,0.350961538,0.236842105,0.233974359,0.555555556,0.332,0.175385463
2020/4/3 5:00,0.524038462,0.219298246,0.333333333,0.592592593,0.4,0.226872247
2020/4/3 6:00,0.657051282,0.216374269,0.356837607,0.530864198,0.392,0.244493392
2020/4/3 7:00,0.634615385,0.175438596,0.371794872,0.555555556,0.42,0.21530837
2020/4/3 8:00,0.519230769,0.157894737,0.394230769,0.592592593,0.388,0.19410793
2020/4/3 9:00,0.427884615,0.122807018,0.304487179,0.518518519,0.404,0.219438326
2020/4/3 10:00,0.378205128,0.111111111,0.35042735,0.580246914,0.376,0.169970631
2020/4/3 11:00,0.471153846,0.105263158,0.314102564,0.592592593,0.344,0.144273128
2020/4/3 12:00,0.3125,0.140350877,0.256410256,0.481481481,0.276,0.10407489
2020/4/3 13:00,0.375,0.114035088,0.333333333,0.537037037,0.376,0.170429515
2020/4/3 14:00,0.325,0.126315789,0.256410256,0.459259259,0.28,0.132488987
2020/4/3 15:00,0.548076923,0.122807018,0.358974359,0.592592593,0.432,0.235682819
2020/4/3 16:00,0.432692308,0.140350877,0.320512821,0.5,0.408,0.196585903
2020/4/3 17:00,0.403846154,0.157894737,0.266025641,0.481481481,0.304,0.135737885
2020/4/3 18:00,0.293269231,0.157894737,0.233974359,0.537037037,0.32,0.146751101
2020/4/3 19:00,0.336538462,0.128654971,0.335470085,0.604938272,0.328,0.15712188
2020/4/3 20:00,0.379807692,0.157894737,0.272435897,0.592592593,0.332,0.152257709
2020/4/3 21:00,0.548076923,0.114035088,0.365384615,0.685185185,0.428,0.196585903
2020/4/3 22:00,0.5,0.131578947,0.365384615,0.648148148,0.44,0.222742291
2020/4/3 23:00,0.408653846,0.105263158,0.294871795,0.648148148,0.436,0.213931718
2020/4/4 0:00,0.432692308,0.116959064,0.326923077,0.654320988,0.426666667,0.212555066
2020/4/4 1:00,0.423076923,0.192982456,0.253205128,0.685185185,0.352,0.169603524
2020/4/4 2:00,0.33974359,0.187134503,0.254273504,0.641975309,0.346666667,0.151064611
2020/4/4 3:00,0.355769231,0.210526316,0.307692308,0.555555556,0.328,0.196035242
2020/4/4 4:00,0.350961538,0.166666667,0.317307692,0.611111111,0.404,0.210627753
2020/4/4 5:00,0.371794872,0.152046784,0.301282051,0.62962963,0.373333333,0.190345081
2020/4/4 6:00,0.379807692,0.131578947,0.368589744,0.685185185,0.364,0.18089207
2020/4/4 7:00,0.370192308,0.201754386,0.28525641,0.648148148,0.352,0.169878855
2020/4/4 8:00,0.447115385,0.149122807,0.314102564,0.722222222,0.4,0.189977974
2020/4/4 9:00,0.442307692,0.157894737,0.298076923,0.666666667,0.424,0.235132159
2020/4/4 10:00,0.554487179,0.116959064,0.33974359,0.75308642,0.48,0.247063142
2020/4/4 11:00,0.466346154,0.131578947,0.310897436,0.722222222,0.424,0.215859031
2020/4/4 12:00,0.461538462,0.184210526,0.272435897,0.722222222,0.384,0.213931718
2020/4/4 13:00,0.371794872,0.134502924,0.277777778,0.75308642,0.394666667,0.194750367
2020/4/4 14:00,0.365384615,0.122807018,0.217948718,0.62962963,0.384,0.188325991
2020/4/4 15:00,0.365384615,0.131578947,0.378205128,0.851851852,0.392,0.183920705
2020/4/4 16:00,0.206730769,0.210526316,0.176282051,0.648148148,0.244,0.114812775
2020/4/4 17:00,0.350961538,0.184210526,0.253205128,0.777777778,0.32,0.168777533
2020/4/4 18:00,0.504807692,0.175438596,0.246794872,0.740740741,0.464,0.270374449
2020/4/4 19:00,0.262820513,0.192982456,0.271367521,0.654320988,0.336,0.172723935
2020/4/4 20:00,0.292467949,0.355263158,0.219017094,0.679012346,0.332,0.18520558
2020/4/4 21:00,0.322115385,0.51754386,0.166666667,0.703703704,0.328,0.197687225
2020/4/4 22:00,0.528846154,0.228070175,0.358974359,0.851851852,0.42,0.223017621
2020/4/4 23:00,0.394230769,0.228070175,0.362179487,0.759259259,0.42,0.233755507
2020/4/5 0:00,0.425480769,0.192982456,0.342948718,0.787037037,0.45,0.246696035
2020/4/5 1:00,0.375,0.210526316,0.286324786,0.62962963,0.4,0.224118943
2020/4/5 2:00,0.259615385,0.263157895,0.208333333,0.648148148,0.32,0.169878855
2020/4/5 3:00,0.269230769,0.333333333,0.195512821,0.592592593,0.264,0.153359031
2020/4/5 4:00,0.246794872,0.356725146,0.209401709,0.604938272,0.242666667,0.134361233
2020/4/5 5:00,0.317307692,0.254385965,0.259615385,0.685185185,0.312,0.183645374
2020/4/5 6:00,0.331730769,0.254385965,0.237179487,0.666666667,0.364,0.220814978
2020/4/5 7:00,0.514423077,0.245614035,0.310897436,0.796296296,0.492,0.283590308
2020/4/5 8:00,0.418269231,0.236842105,0.314102564,0.740740741,0.452,0.275605727
2020/4/5 9:00,0.418269231,0.280701754,0.294871795,0.703703704,0.432,0.274504405
2020/4/5 10:00,0.341346154,0.263157895,0.349358974,0.759259259,0.368,0.200715859
2020/4/5 11:00,0.355769231,0.298245614,0.316239316,0.765432099,0.344,0.19236417
2020/4/5 12:00,0.365384615,0.228070175,0.333333333,0.814814815,0.44,0.241189427
2020/4/5 13:00,0.352564103,0.239766082,0.292735043,0.691358025,0.330666667,0.183002937
2020/4/5 14:00,0.278846154,0.298245614,0.21474359,0.648148148,0.268,0.13904185
2020/4/5 15:00,0.461538462,0.254385965,0.28525641,0.759259259,0.376,0.231552863
2020/4/5 16:00,0.399038462,0.219298246,0.317307692,0.703703704,0.404,0.237610132
2020/4/5 17:00,0.278846154,0.315789474,0.256410256,0.592592593,0.2,0.105176211
2020/4/5 18:00,0.350961538,0.276315789,0.274038462,0.62962963,0.316,0.17717511
2020/4/5 19:00,0.394230769,0.175438596,0.326923077,0.740740741,0.4,0.227422907
2020/4/5 20:00,0.423076923,0.274853801,0.314102564,0.728395062,0.365333333,0.213105727
2020/4/5 21:00,0.360576923,0.219298246,0.272435897,0.648148148,0.36,0.207599119
2020/4/5 22:00,0.413461538,0.245614035,0.304487179,0.666666667,0.376,0.226321586
2020/4/5 23:00,0.368589744,0.263157895,0.292735043,0.654320988,0.328,0.186306902
2020/4/6 0:00,0.418269231,0.254385965,0.298076923,0.685185185,0.336,0.207599119
2020/4/6 1:00,0.350961538,0.236842105,0.266025641,0.592592593,0.296,0.158865639
2020/4/6 2:00,0.375,0.271929825,0.269230769,0.648148148,0.336,0.186949339
2020/4/6 3:00,0.352564103,0.251461988,0.286324786,0.679012346,0.312,0.175110132
2020/4/6 4:00,0.336538462,0.236842105,0.278846154,0.62962963,0.264,0.14564978
2020/4/6 5:00,0.408653846,0.254385965,0.282051282,0.648148148,0.332,0.191905286
2020/4/6 6:00,0.333333333,0.350877193,0.245726496,0.604938272,0.28,0.172540382
2020/4/6 7:00,0.307692308,0.342105263,0.237179487,0.62962963,0.216,0.133535242
2020/4/6 8:00,0.326923077,0.333333333,0.239316239,0.641975309,0.245333333,0.15253304
2020/4/6 9:00,0.317307692,0.350877193,0.240384615,0.592592593,0.248,0.16657489
2020/4/6 10:00,0.317307692,0.236842105,0.336538462,0.703703704,0.364,0.229900881
2020/4/6 11:00,0.336538462,0.254385965,0.266025641,0.703703704,0.344,0.213105727
2020/4/6 12:00,0.379807692,0.342105263,0.217948718,0.685185185,0.292,0.18089207
2020/4/6 13:00,0.320512821,0.30994152,0.224358974,0.641975309,0.277333333,0.153634361
2020/4/6 14:00,0.365384615,0.210526316,0.256410256,0.703703704,0.392,0.235682819
2020/4/6 15:00,0.375,0.292397661,0.241452991,0.679012346,0.333333333,0.204295154
2020/4/6 16:00,0.331730769,0.263157895,0.259615385,0.685185185,0.288,0.172081498
2020/4/6 17:00,0.341346154,0.298245614,0.288461538,0.777777778,0.276,0.16657489
2020/4/6 18:00,0.355769231,0.271929825,0.291666667,0.796296296,0.32,0.189151982
2020/4/6 19:00,0.394230769,0.263157895,0.269230769,0.777777778,0.384,0.265418502
2020/4/6 20:00,0.336538462,0.257309942,0.258547009,0.728395062,0.309333333,0.183370044
2020/4/6 21:00,0.389423077,0.315789474,0.275641026,0.814814815,0.292,0.188601322
2020/4/6 22:00,0.3125,0.307017544,0.240384615,0.759259259,0.292,0.174559471
2020/4/6 23:00,0.317307692,0.263157895,0.259615385,0.759259259,0.296,0.165748899
2020/4/7 0:00,0.365384615,0.32748538,0.256410256,0.790123457,0.288,0.165381791
2020/4/7 1:00,0.365384615,0.289473684,0.307692308,0.814814815,0.312,0.179240088
2020/4/7 2:00,0.365384615,0.236842105,0.298076923,0.814814815,0.292,0.163546256
2020/4/7 3:00,0.346153846,0.271929825,0.291666667,0.777777778,0.304,0.191905286
2020/4/7 4:00,0.333333333,0.34502924,0.245726496,0.703703704,0.274666667,0.165932452
2020/4/7 5:00,0.278846154,0.307017544,0.243589744,0.666666667,0.248,0.138215859
2020/4/7 6:00,0.317307692,0.280701754,0.346153846,0.740740741,0.312,0.181167401
2020/4/7 7:00,0.400641026,0.228070175,0.311965812,0.790123457,0.336,0.201908957
2020/4/7 8:00,0.442307692,0.157894737,0.403846154,0.814814815,0.456,0.261563877
2020/4/7 9:00,0.368589744,0.222222222,0.305555556,0.716049383,0.365333333,0.200991189
2020/4/7 10:00,0.323717949,0.210526316,0.282051282,0.679012346,0.338666667,0.181350954
2020/4/7 11:00,0.336538462,0.192982456,0.282051282,0.666666667,0.352,0.189427313
2020/4/7 12:00,0.331730769,0.210526316,0.310897436,0.777777778,0.352,0.184746696
2020/4/7 13:00,0.342948718,0.222222222,0.301282051,0.740740741,0.378666667,0.202826725
2020/4/7 14:00,0.269230769,0.254385965,0.189102564,0.592592593,0.292,0.150605727
2020/4/7 15:00,0.33974359,0.204678363,0.297008547,0.691358025,0.338666667,0.175844347
2020/4/7 16:00,0.307692308,0.245614035,0.307692308,0.62962963,0.272,0.145374449
2020/4/7 17:00,0.341346154,0.289473684,0.304487179,0.703703704,0.26,0.140969163
2020/4/7 18:00,0.336538462,0.263157895,0.299145299,0.691358025,0.282666667,0.158223201
2020/4/7 19:00,0.350961538,0.184210526,0.330128205,0.666666667,0.32,0.170429515
2020/4/7 20:00,0.368589744,0.251461988,0.316239316,0.679012346,0.296,0.173274596
2020/4/7 21:00,0.346153846,0.263157895,0.25,0.666666667,0.296,0.167400881
2020/4/7 22:00,0.349358974,0.269005848,0.262820513,0.703703704,0.256,0.139867841
2020/4/7 23:00,0.336538462,0.251461988,0.247863248,0.679012346,0.256,0.134911894
2020/4/8 0:00,0.307692308,0.298245614,0.224358974,0.62962963,0.184,0.104625551
2020/4/8 1:00,0.336538462,0.289473684,0.243589744,0.685185185,0.256,0.153634361
2020/4/8 2:00,0.375,0.228070175,0.298076923,0.740740741,0.264,0.162995595
2020/4/8 3:00,0.331730769,0.289473684,0.259615385,0.666666667,0.22,0.126927313
2020/4/8 4:00,0.3125,0.324561404,0.246794872,0.685185185,0.228,0.156387665
2020/4/8 5:00,0.302884615,0.271929825,0.192307692,0.648148148,0.272,0.147301762
2020/4/8 6:00,0.300480769,0.254385965,0.22275641,0.648148148,0.23,0.13532489
2020/4/8 7:00,0.365384615,0.280701754,0.237179487,0.666666667,0.248,0.154735683
2020/4/8 8:00,0.346153846,0.271929825,0.28525641,0.703703704,0.268,0.164372247
2020/4/8 9:00,0.278846154,0.280701754,0.298076923,0.666666667,0.264,0.15969163
2020/4/8 10:00,0.288461538,0.333333333,0.294871795,0.691358025,0.234666667,0.145558003
2020/4/8 11:00,0.288461538,0.280701754,0.365384615,0.740740741,0.296,0.176211454
2020/4/8 12:00,0.370192308,0.219298246,0.445512821,0.759259259,0.46,0.31965859
2020/4/8 13:00,0.346153846,0.280701754,0.318376068,0.679012346,0.328,0.234948605
2020/4/8 14:00,0.365384615,0.233918129,0.311965812,0.666666667,0.341333333,0.252753304
2020/4/8 15:00,0.336538462,0.280701754,0.352564103,0.703703704,0.296,0.223017621
2020/4/8 16:00,0.349358974,0.280701754,0.35042735,0.62962963,0.328,0.240638767
2020/4/8 17:00,0.423076923,0.359649123,0.320512821,0.537037037,0.312,0.219438326
2020/4/8 18:00,0.291666667,0.34502924,0.284188034,0.567901235,0.232,0.161894273
2020/4/8 19:00,0.350961538,0.315789474,0.397435897,0.574074074,0.256,0.172907489
2020/4/8 20:00,0.3125,0.333333333,0.288461538,0.537037037,0.244,0.16685022
2020/4/8 21:00,0.302884615,0.315789474,0.368589744,0.611111111,0.28,0.195484581
2020/4/8 22:00,0.298076923,0.236842105,0.349358974,0.574074074,0.276,0.186674009
2020/4/8 23:00,0.429487179,0.204678363,0.337606838,0.765432099,0.408,0.250550661
2020/4/9 0:00,0.331730769,0.201754386,0.362179487,0.592592593,0.348,0.25715859
2020/4/9 1:00,0.298076923,0.245614035,0.333333333,0.555555556,0.336,0.232929515
2020/4/9 2:00,0.272435897,0.222222222,0.38034188,0.543209877,0.314666667,0.216593245
2020/4/9 3:00,0.346153846,0.245614035,0.358974359,0.592592593,0.332,0.230451542
2020/4/9 4:00,0.322115385,0.280701754,0.378205128,0.537037037,0.28,0.183094714
2020/4/9 5:00,0.304086538,0.282894737,0.362179487,0.527777778,0.287,0.191354626
2020/4/9 6:00,0.286057692,0.285087719,0.346153846,0.518518519,0.294,0.199614537
2020/4/9 7:00,0.302884615,0.289473684,0.33974359,0.481481481,0.24,0.161068282
2020/4/9 8:00,0.331730769,0.263157895,0.368589744,0.5,0.312,0.208975771
2020/4/9 9:00,0.330128205,0.304093567,0.39957265,0.543209877,0.269333333,0.164831131
2020/4/9 10:00,0.307692308,0.368421053,0.358974359,0.518518519,0.224,0.156938326
2020/4/9 11:00,0.298076923,0.356725146,0.329059829,0.49382716,0.237333333,0.173274596
2020/4/9 12:00,0.355769231,0.298245614,0.346153846,0.555555556,0.264,0.163546256
2020/4/9 13:00,0.288461538,0.34502924,0.356837607,0.481481481,0.266666667,0.194199706
2020/4/9 14:00,0.317307692,0.280701754,0.365384615,0.481481481,0.3,0.216960352
2020/4/9 15:00,0.278846154,0.286549708,0.378205128,0.444444444,0.344,0.253671072
2020/4/9 16:00,0.403846154,0.271929825,0.391025641,0.537037037,0.432,0.333700441
2020/4/9 17:00,0.538461538,0.210526316,0.480769231,0.592592593,0.528,0.400881057
2020/4/9 18:00,0.272435897,0.292397661,0.346153846,0.49382716,0.344,0.244309838
2020/4/9 19:00,0.317307692,0.263157895,0.365384615,0.462962963,0.36,0.252477974
2020/4/9 20:00,0.283653846,0.350877193,0.407051282,0.444444444,0.28,0.197411894
2020/4/9 21:00,0.379807692,0.289473684,0.342948718,0.5,0.272,0.158314978
2020/4/9 22:00,0.331730769,0.350877193,0.326923077,0.518518519,0.236,0.169052863
2020/4/9 23:00,0.341346154,0.219298246,0.419871795,0.425925926,0.412,0.285517621
2020/4/10 0:00,0.408653846,0.228070175,0.397435897,0.444444444,0.444,0.341134361
2020/4/10 1:00,0.288461538,0.280701754,0.416666667,0.37037037,0.272,0.18777533
2020/4/10 2:00,0.301282051,0.269005848,0.337606838,0.407407407,0.296,0.194750367
